,DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
649,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2010,2551632.706,,F,1,A,6,_Z
650,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2023,1751749.398,,F,1,A,6,_Z
651,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2022,1663538.353,,F,1,A,6,_Z
652,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2021,1972989.24,,F,1,A,6,_Z
653,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,B2A3G,_Z,_T,_Z,USD_EXC,V,N,T0103,2020,1980869.375,,F,1,A,6,_Z
654,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2009,368327.105,,F,1,A,6,_Z
655,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2008,347481.384,,F,1,A,6,_Z
656,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2007,300663.6,,F,1,A,6,_Z
657,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2006,301645.809,,F,1,A,6,_Z
658,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2005,310316.231,,F,1,A,6,_Z
659,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2004,317026.393,,F,1,A,6,_Z
660,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2003,308173.315,,F,1,A,6,_Z
661,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2002,286061.621,,F,1,A,6,_Z
662,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2001,290782.573,,F,1,A,6,_Z
663,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2000,307978.903,,F,1,A,6,_Z
664,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,1999,296069.23,,F,1,A,6,_Z
665,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,1998,257443.357,,F,1,A,6,_Z
666,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,1997,274440.56,,F,1,A,6,_Z
667,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,1996,294956.594,,F,1,A,6,_Z
668,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,1995,333137.786,,F,1,A,6,_Z
669,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,1994,295200.545,,F,1,A,6,_Z
670,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2019,400971.782,,F,1,A,6,_Z
671,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2018,386716.813,,F,1,A,6,_Z
672,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2017,371135.171,,F,1,A,6,_Z
673,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2016,373111.664,,F,1,A,6,_Z
674,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2015,325636.063,,F,1,A,6,_Z
675,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2014,361148.512,,F,1,A,6,_Z
676,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2013,379790.46,,F,1,A,6,_Z
677,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2012,457672.535,,F,1,A,6,_Z
678,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2011,448232.5,,F,1,A,6,_Z
679,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2010,396512.299,,F,1,A,6,_Z
680,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2023,329907.019,,F,1,A,6,_Z
681,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2022,345201.079,,F,1,A,6,_Z
682,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2021,404684.74,,F,1,A,6,_Z
683,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D12,_Z,_T,_Z,USD_EXC,V,N,T0103,2020,406680.121,,F,1,A,6,_Z
684,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2009,59989500.0,,F,1,A,6,JPY
685,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2008,61828600.0,,F,1,A,6,JPY
686,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2007,61486000.0,,F,1,A,6,JPY
687,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2006,61797000.0,,F,1,A,6,JPY
688,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2005,62119600.0,,F,1,A,6,JPY
689,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2004,60894600.0,,F,1,A,6,JPY
690,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2003,60792300.0,,F,1,A,6,JPY
691,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2002,61820100.0,,F,1,A,6,JPY
692,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2001,64826000.0,,F,1,A,6,JPY
693,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2000,65973300.0,,F,1,A,6,JPY
694,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,1999,65830900.0,,F,1,A,6,JPY
695,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,1998,68033600.0,,F,1,A,6,JPY
696,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,1997,69502600.0,,F,1,A,6,JPY
697,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,1996,68098100.0,,F,1,A,6,JPY
698,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,1995,66887400.0,,F,1,A,6,JPY
699,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,1994,65133900.0,,F,1,A,6,JPY
700,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2019,64772700.0,,F,1,A,6,JPY
701,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2018,64676900.0,,F,1,A,6,JPY
702,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2017,62377800.0,,F,1,A,6,JPY
703,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2016,61858700.0,,F,1,A,6,JPY
704,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2015,60345000.0,,F,1,A,6,JPY
705,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2014,61206600.0,,F,1,A,6,JPY
706,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2013,60831900.0,,F,1,A,6,JPY
707,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2012,60417700.0,,F,1,A,6,JPY
708,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2011,60872100.0,,F,1,A,6,JPY
709,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2010,61287700.0,,F,1,A,6,JPY
710,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2023,66325000.0,,F,1,A,6,JPY
711,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2022,64968100.0,,F,1,A,6,JPY
712,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2021,63990000.0,,F,1,A,6,JPY
713,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,XDC,V,N,T0103,2020,62924300.0,,F,1,A,6,JPY
714,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2009,-2291800.0,,F,1,A,6,JPY
715,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2008,-2856100.0,,F,1,A,6,JPY
716,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2007,-3210400.0,,F,1,A,6,JPY
717,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2006,-3223800.0,,F,1,A,6,JPY
718,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2005,-3996800.0,,F,1,A,6,JPY
719,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2004,-1880500.0,,F,1,A,6,JPY
720,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2003,-1421500.0,,F,1,A,6,JPY
721,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2002,-501700.0,,F,1,A,6,JPY
722,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2001,2559500.0,,F,1,A,6,JPY
723,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2000,-675400.0,,F,1,A,6,JPY
724,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,1999,-1771100.0,,F,1,A,6,JPY
725,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,1998,585500.0,,F,1,A,6,JPY
726,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,1997,1697800.0,,F,1,A,6,JPY
727,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,1996,3814400.0,,F,1,A,6,JPY
728,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,1995,3389300.0,,F,1,A,6,JPY
729,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,1994,2209200.0,,F,1,A,6,JPY
730,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2019,445100.0,,F,1,A,6,JPY
731,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2018,63600.0,,F,1,A,6,JPY
732,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2017,-132600.0,,F,1,A,6,JPY
733,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2016,-26100.0,,F,1,A,6,JPY
734,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2015,51600.0,,F,1,A,6,JPY
735,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2014,184600.0,,F,1,A,6,JPY
736,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2013,-160600.0,,F,1,A,6,JPY
737,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2012,-22800.0,,F,1,A,6,JPY
738,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2011,-196800.0,,F,1,A,6,JPY
739,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2010,-2027000.0,,F,1,A,6,JPY
740,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2023,-669500.0,,F,1,A,6,JPY
741,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2022,-271000.0,,F,1,A,6,JPY
742,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2021,891100.0,,F,1,A,6,JPY
743,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,XDC,V,N,T0103,2020,357400.0,,F,1,A,6,JPY
744,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2009,10377900.0,,F,1,A,6,JPY
745,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2008,10296100.0,,F,1,A,6,JPY
746,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2007,10339700.0,,F,1,A,6,JPY
747,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2006,10592400.0,,F,1,A,6,JPY
748,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2005,10840600.0,,F,1,A,6,JPY
749,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2004,10745400.0,,F,1,A,6,JPY
750,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2003,10673100.0,,F,1,A,6,JPY
751,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2002,11353600.0,,F,1,A,6,JPY
752,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2001,11398200.0,,F,1,A,6,JPY
753,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2000,12429000.0,,F,1,A,6,JPY
754,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,1999,12446700.0,,F,1,A,6,JPY
755,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,1998,12709300.0,,F,1,A,6,JPY
756,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,1997,13209200.0,,F,1,A,6,JPY
757,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,1996,13280400.0,,F,1,A,6,JPY
758,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,1995,13430100.0,,F,1,A,6,JPY
759,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,1994,13144600.0,,F,1,A,6,JPY
760,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2019,10566300.0,,F,1,A,6,JPY
761,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2018,10735500.0,,F,1,A,6,JPY
762,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2017,11109800.0,,F,1,A,6,JPY
763,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2016,10462400.0,,F,1,A,6,JPY
764,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2015,9908600.0,,F,1,A,6,JPY
765,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2014,9539200.0,,F,1,A,6,JPY
766,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2013,10097600.0,,F,1,A,6,JPY
767,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2012,9979000.0,,F,1,A,6,JPY
768,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2011,9924000.0,,F,1,A,6,JPY
769,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2010,10233700.0,,F,1,A,6,JPY
770,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2023,11304900.0,,F,1,A,6,JPY
771,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2022,11351600.0,,F,1,A,6,JPY
772,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2021,11416800.0,,F,1,A,6,JPY
773,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,XDC,V,N,T0103,2020,10817400.0,,F,1,A,6,JPY
774,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2009,-24492.87,,F,1,A,6,_Z
775,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2008,-27632.682,,F,1,A,6,_Z
776,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2007,-27263.726,,F,1,A,6,_Z
777,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2006,-27719.855,,F,1,A,6,_Z
778,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2005,-36262.61,,F,1,A,6,_Z
779,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,YA2,_Z,_Z,_Z,USD_EXC,V,N,T0103,2004,-17381.046,,F,1,A,6,_Z
